customer,treatment,converted,pageviews,bounce
89624,yes,FALSE,1,TRUE
28451,no,TRUE,11,FALSE
26107,no,TRUE,19,FALSE
15212,yes,FALSE,1,TRUE
37641,yes,FALSE,1,TRUE
57742,yes,FALSE,1,TRUE
54474,no,FALSE,1,TRUE
65143,yes,FALSE,1,TRUE
74190,no,FALSE,1,TRUE
86582,no,FALSE,1,TRUE
62315,no,FALSE,1,TRUE
48502,yes,FALSE,1,TRUE
29771,no,FALSE,1,TRUE
32860,yes,FALSE,1,TRUE
13786,no,FALSE,1,TRUE
37089,yes,TRUE,10,FALSE
93216,yes,FALSE,1,TRUE
71233,no,FALSE,1,TRUE
22884,yes,FALSE,1,TRUE
12858,yes,FALSE,1,TRUE
96518,yes,FALSE,1,TRUE
34929,yes,TRUE,9,FALSE
95300,no,FALSE,1,TRUE
56170,yes,FALSE,1,TRUE
54156,no,FALSE,1,TRUE
17342,yes,FALSE,1,TRUE
66244,no,FALSE,1,TRUE
71874,yes,FALSE,1,TRUE
54773,no,FALSE,1,TRUE
50858,no,FALSE,1,TRUE
80466,yes,FALSE,1,TRUE
30935,yes,FALSE,1,TRUE
70722,yes,TRUE,12,FALSE
66780,no,FALSE,1,TRUE
46883,yes,FALSE,1,TRUE
30397,yes,FALSE,1,TRUE
45727,yes,TRUE,4,FALSE
36618,yes,FALSE,1,TRUE
12610,yes,FALSE,1,TRUE
36057,yes,FALSE,1,TRUE
75185,no,FALSE,1,TRUE
99770,yes,FALSE,1,TRUE
30088,yes,FALSE,1,TRUE
25231,no,FALSE,1,TRUE
58410,yes,FALSE,9,FALSE
70973,no,FALSE,1,TRUE
29487,no,FALSE,1,TRUE
49477,yes,TRUE,6,FALSE
81042,yes,FALSE,1,TRUE
93335,yes,FALSE,1,TRUE
58165,yes,FALSE,1,TRUE
73640,no,FALSE,1,TRUE
48724,yes,FALSE,1,TRUE
54333,no,FALSE,1,TRUE
64644,yes,FALSE,1,TRUE
17898,no,TRUE,7,FALSE
76724,yes,FALSE,1,TRUE
85718,yes,FALSE,1,TRUE
13959,no,FALSE,1,TRUE
90499,no,FALSE,1,TRUE
20674,no,FALSE,1,TRUE
49907,yes,FALSE,1,TRUE
20761,no,FALSE,1,TRUE
19368,no,TRUE,11,FALSE
14047,yes,FALSE,1,TRUE
95509,no,FALSE,1,TRUE
48803,no,FALSE,1,TRUE
78407,no,FALSE,1,TRUE
58497,no,FALSE,1,TRUE
64046,no,FALSE,1,TRUE
76491,no,FALSE,1,TRUE
94277,no,FALSE,1,TRUE
50690,no,FALSE,1,TRUE
20991,yes,FALSE,1,TRUE
74116,yes,FALSE,1,TRUE
38471,no,FALSE,1,TRUE
82946,yes,FALSE,1,TRUE
70902,no,FALSE,1,TRUE
41581,yes,FALSE,1,TRUE
61865,no,FALSE,1,TRUE
95499,yes,FALSE,1,TRUE
18893,yes,FALSE,1,TRUE
65551,yes,FALSE,1,TRUE
23214,no,FALSE,1,TRUE
88828,no,FALSE,1,TRUE
49026,yes,TRUE,8,FALSE
50270,yes,FALSE,1,TRUE
21924,yes,FALSE,1,TRUE
13783,no,FALSE,1,TRUE
37409,yes,FALSE,1,TRUE
32413,yes,FALSE,1,TRUE
30001,no,TRUE,14,FALSE
92815,yes,FALSE,1,TRUE
28654,yes,FALSE,1,TRUE
17924,no,FALSE,15,FALSE
69512,no,FALSE,1,TRUE
27334,yes,FALSE,1,TRUE
34162,no,FALSE,1,TRUE
46359,yes,FALSE,1,TRUE
43293,yes,FALSE,1,TRUE
79012,no,FALSE,1,TRUE
17508,yes,FALSE,1,TRUE
71334,no,FALSE,1,TRUE
26077,no,FALSE,1,TRUE
78866,no,FALSE,1,TRUE
34280,no,FALSE,1,TRUE
80158,no,FALSE,1,TRUE
55945,yes,FALSE,1,TRUE
19741,yes,FALSE,1,TRUE
42122,no,TRUE,8,FALSE
13258,yes,TRUE,8,FALSE
29032,no,FALSE,1,TRUE
53142,no,FALSE,1,TRUE
84714,no,FALSE,1,TRUE
19797,no,FALSE,1,TRUE
25040,no,FALSE,1,TRUE
27199,yes,FALSE,1,TRUE
92988,yes,FALSE,1,TRUE
54759,yes,TRUE,5,FALSE
31198,no,FALSE,1,TRUE
27261,yes,FALSE,1,TRUE
94053,yes,FALSE,1,TRUE
10951,yes,FALSE,1,TRUE
63990,no,FALSE,1,TRUE
46670,no,FALSE,1,TRUE
61222,yes,FALSE,1,TRUE
69674,no,FALSE,1,TRUE
96456,no,FALSE,1,TRUE
66059,yes,FALSE,1,TRUE
77192,no,FALSE,1,TRUE
35943,no,FALSE,1,TRUE
18081,yes,FALSE,1,TRUE
45897,no,FALSE,1,TRUE
94435,no,FALSE,1,TRUE
78951,yes,FALSE,1,TRUE
60848,no,FALSE,1,TRUE
54500,no,FALSE,1,TRUE
98325,no,FALSE,1,TRUE
63781,no,FALSE,1,TRUE
21273,no,FALSE,1,TRUE
53693,no,TRUE,6,FALSE
26717,yes,TRUE,6,FALSE
15706,yes,FALSE,1,TRUE
34824,no,FALSE,1,TRUE
23679,no,FALSE,1,TRUE
86093,no,FALSE,1,TRUE
59016,yes,FALSE,1,TRUE
85757,yes,FALSE,1,TRUE
34381,yes,TRUE,6,FALSE
44932,no,FALSE,1,TRUE
69418,yes,FALSE,1,TRUE
72528,no,FALSE,1,TRUE
62140,no,FALSE,1,TRUE
33618,yes,FALSE,1,TRUE
94362,yes,FALSE,1,TRUE
99229,yes,FALSE,1,TRUE
17955,yes,FALSE,1,TRUE
86774,no,FALSE,1,TRUE
17883,yes,FALSE,1,TRUE
69641,no,FALSE,1,TRUE
24579,yes,FALSE,1,TRUE
98239,yes,FALSE,1,TRUE
85523,yes,FALSE,1,TRUE
72584,no,FALSE,1,TRUE
16150,yes,FALSE,1,TRUE
82216,no,FALSE,1,TRUE
68106,yes,FALSE,1,TRUE
77790,no,FALSE,1,TRUE
63317,yes,TRUE,11,FALSE
25183,yes,FALSE,1,TRUE
86610,no,TRUE,14,FALSE
25653,no,FALSE,1,TRUE
57863,yes,FALSE,1,TRUE
18228,yes,TRUE,13,FALSE
51480,yes,FALSE,1,TRUE
47976,no,FALSE,1,TRUE
53486,yes,FALSE,1,TRUE
99327,yes,FALSE,1,TRUE
10030,no,FALSE,1,TRUE
63968,no,FALSE,1,TRUE
54115,yes,TRUE,10,FALSE
53092,yes,FALSE,1,TRUE
26690,no,FALSE,1,TRUE
94663,no,FALSE,1,TRUE
60986,no,TRUE,6,FALSE
66040,yes,FALSE,1,TRUE
60045,no,FALSE,1,TRUE
63308,yes,FALSE,1,TRUE
59137,yes,FALSE,1,TRUE
87840,no,FALSE,1,TRUE
72972,yes,FALSE,1,TRUE
21253,no,FALSE,1,TRUE
94384,no,FALSE,1,TRUE
36556,no,FALSE,1,TRUE
41253,yes,FALSE,1,TRUE
36836,no,TRUE,9,FALSE
22979,yes,FALSE,1,TRUE
45612,no,FALSE,1,TRUE
98939,no,FALSE,1,TRUE
45236,no,FALSE,1,TRUE
37034,no,FALSE,1,TRUE
15763,no,TRUE,7,FALSE
28045,yes,FALSE,1,TRUE
48598,yes,FALSE,1,TRUE
34850,no,FALSE,1,TRUE
60314,no,FALSE,1,TRUE
33884,no,FALSE,1,TRUE
61205,no,FALSE,1,TRUE
53140,yes,FALSE,1,TRUE
46245,yes,FALSE,1,TRUE
12577,yes,FALSE,1,TRUE
68994,no,FALSE,1,TRUE
51597,no,FALSE,1,TRUE
34994,yes,FALSE,1,TRUE
15554,yes,FALSE,1,TRUE
93470,no,FALSE,1,TRUE
26007,no,FALSE,1,TRUE
59008,yes,FALSE,1,TRUE
87678,yes,FALSE,1,TRUE
71816,no,TRUE,10,FALSE
61551,yes,FALSE,1,TRUE
60943,yes,FALSE,1,TRUE
27084,yes,FALSE,1,TRUE
10009,no,FALSE,1,TRUE
48325,no,FALSE,1,TRUE
93727,no,FALSE,1,TRUE
59310,yes,FALSE,1,TRUE
60640,no,FALSE,1,TRUE
94773,yes,TRUE,8,FALSE
65000,yes,FALSE,1,TRUE
63617,yes,FALSE,1,TRUE
40278,yes,FALSE,1,TRUE
21307,no,FALSE,1,TRUE
20151,no,FALSE,1,TRUE
58649,yes,FALSE,1,TRUE
96712,no,FALSE,1,TRUE
61655,no,FALSE,1,TRUE
58673,yes,FALSE,1,TRUE
22060,no,TRUE,13,FALSE
84339,yes,FALSE,1,TRUE
76084,yes,FALSE,1,TRUE
20244,yes,FALSE,1,TRUE
45158,yes,FALSE,1,TRUE
96143,yes,FALSE,1,TRUE
81903,yes,TRUE,13,FALSE
49046,no,FALSE,1,TRUE
41172,yes,FALSE,1,TRUE
70230,yes,FALSE,4,FALSE
43438,yes,FALSE,1,TRUE
46723,yes,FALSE,1,TRUE
83662,no,FALSE,1,TRUE
47585,yes,FALSE,1,TRUE
14163,no,FALSE,1,TRUE
61142,no,FALSE,1,TRUE
86428,yes,FALSE,1,TRUE
61703,yes,FALSE,1,TRUE
14430,yes,TRUE,10,FALSE
22076,yes,TRUE,11,FALSE
28602,yes,FALSE,1,TRUE
15378,no,FALSE,1,TRUE
24260,yes,FALSE,1,TRUE
63065,no,TRUE,10,FALSE
40674,yes,FALSE,1,TRUE
59785,no,TRUE,8,FALSE
82634,yes,FALSE,1,TRUE
52733,no,FALSE,1,TRUE
91712,no,FALSE,1,TRUE
75660,yes,FALSE,1,TRUE
70073,no,FALSE,1,TRUE
12746,no,FALSE,1,TRUE
62550,no,FALSE,1,TRUE
29947,no,FALSE,1,TRUE
52859,yes,FALSE,1,TRUE
15117,yes,FALSE,1,TRUE
35478,no,TRUE,13,FALSE
55299,yes,FALSE,1,TRUE
68298,yes,FALSE,1,TRUE
81275,yes,FALSE,1,TRUE
19659,yes,FALSE,1,TRUE
69954,no,FALSE,1,TRUE
76676,no,FALSE,1,TRUE
30684,no,FALSE,1,TRUE
51496,no,FALSE,1,TRUE
18714,no,TRUE,4,FALSE
55227,no,FALSE,1,TRUE
33809,yes,FALSE,1,TRUE
18449,no,TRUE,9,FALSE
51180,yes,TRUE,10,FALSE
25885,no,FALSE,1,TRUE
55297,no,FALSE,1,TRUE
75275,no,FALSE,1,TRUE
85570,no,FALSE,1,TRUE
93337,no,FALSE,1,TRUE
56701,no,FALSE,1,TRUE
68406,no,FALSE,1,TRUE
77517,no,FALSE,1,TRUE
69825,no,FALSE,1,TRUE
42870,yes,FALSE,1,TRUE
30151,yes,FALSE,1,TRUE
60755,yes,FALSE,1,TRUE
19605,yes,FALSE,1,TRUE
83371,yes,FALSE,1,TRUE
67479,yes,FALSE,1,TRUE
89910,yes,TRUE,8,FALSE
65297,no,FALSE,1,TRUE
90754,yes,FALSE,1,TRUE
55375,yes,FALSE,1,TRUE
22421,no,FALSE,1,TRUE
63835,yes,FALSE,1,TRUE
70422,no,FALSE,1,TRUE
86240,no,FALSE,1,TRUE
58415,yes,FALSE,1,TRUE
98125,no,FALSE,1,TRUE
49962,yes,FALSE,1,TRUE
54426,no,FALSE,1,TRUE
26208,no,FALSE,1,TRUE
46036,no,FALSE,1,TRUE
54786,no,FALSE,1,TRUE
84219,yes,FALSE,1,TRUE
34348,yes,FALSE,1,TRUE
43029,no,FALSE,1,TRUE
27826,yes,TRUE,8,FALSE
78216,yes,FALSE,1,TRUE
24658,no,FALSE,1,TRUE
86907,no,FALSE,1,TRUE
15099,yes,FALSE,1,TRUE
16350,no,FALSE,1,TRUE
39183,yes,FALSE,1,TRUE
86894,no,FALSE,1,TRUE
83634,yes,FALSE,1,TRUE
45981,yes,FALSE,1,TRUE
20819,yes,FALSE,1,TRUE
56107,yes,FALSE,1,TRUE
18538,yes,FALSE,1,TRUE
94103,no,FALSE,1,TRUE
18106,no,FALSE,1,TRUE
93076,yes,FALSE,1,TRUE
20605,no,FALSE,1,TRUE
93344,yes,TRUE,9,FALSE
54801,no,FALSE,1,TRUE
36035,no,FALSE,1,TRUE
67222,no,FALSE,1,TRUE
16914,no,TRUE,6,FALSE
41382,no,FALSE,1,TRUE
58753,yes,FALSE,1,TRUE
92308,no,FALSE,1,TRUE
82261,yes,FALSE,1,TRUE
18668,no,FALSE,1,TRUE
22806,yes,FALSE,1,TRUE
43287,no,FALSE,1,TRUE
27815,no,FALSE,1,TRUE
49512,no,TRUE,8,FALSE
73879,yes,FALSE,1,TRUE
97937,no,FALSE,1,TRUE
85708,yes,FALSE,1,TRUE
50322,yes,TRUE,9,FALSE
31591,no,FALSE,1,TRUE
30227,yes,FALSE,1,TRUE
39389,yes,FALSE,1,TRUE
74248,yes,FALSE,1,TRUE
50964,no,TRUE,13,FALSE
59120,no,FALSE,1,TRUE
28581,no,FALSE,1,TRUE
38426,no,FALSE,1,TRUE
48281,yes,TRUE,8,FALSE
25962,no,FALSE,1,TRUE
23398,yes,FALSE,1,TRUE
11984,no,FALSE,1,TRUE
45254,no,FALSE,1,TRUE
98213,yes,FALSE,1,TRUE
35759,yes,FALSE,1,TRUE
17845,yes,FALSE,1,TRUE
87667,no,FALSE,1,TRUE
46305,no,FALSE,1,TRUE
69667,no,TRUE,9,FALSE
15927,no,FALSE,1,TRUE
27585,no,TRUE,5,FALSE
38599,yes,FALSE,1,TRUE
34755,no,FALSE,1,TRUE
57018,yes,FALSE,1,TRUE
91584,no,TRUE,14,FALSE
69094,no,FALSE,1,TRUE
55413,no,FALSE,1,TRUE
31847,yes,FALSE,1,TRUE
57481,no,FALSE,1,TRUE
71636,no,FALSE,1,TRUE
64916,yes,FALSE,1,TRUE
44327,yes,FALSE,1,TRUE
37216,yes,TRUE,11,FALSE
66902,yes,FALSE,1,TRUE
47568,yes,FALSE,1,TRUE
56820,no,FALSE,1,TRUE
61050,no,FALSE,1,TRUE
89371,no,FALSE,1,TRUE
48326,yes,TRUE,5,FALSE
85068,yes,FALSE,1,TRUE
53909,no,FALSE,1,TRUE
33827,yes,FALSE,1,TRUE
50653,no,FALSE,1,TRUE
34001,yes,FALSE,1,TRUE
87390,no,FALSE,1,TRUE
88456,no,FALSE,1,TRUE
95652,yes,FALSE,1,TRUE
23128,yes,FALSE,1,TRUE
15110,yes,FALSE,1,TRUE
58552,yes,FALSE,1,TRUE
73048,no,FALSE,1,TRUE
37491,no,FALSE,1,TRUE
56223,yes,FALSE,1,TRUE
28083,no,FALSE,1,TRUE
89791,no,FALSE,1,TRUE
12814,yes,FALSE,1,TRUE
60153,no,FALSE,1,TRUE
80631,no,FALSE,1,TRUE
97502,no,FALSE,1,TRUE
81437,yes,FALSE,1,TRUE
16890,yes,FALSE,1,TRUE
61406,no,FALSE,1,TRUE
13320,no,FALSE,1,TRUE
52449,yes,FALSE,1,TRUE
15016,yes,FALSE,1,TRUE
12115,yes,FALSE,1,TRUE
81263,no,FALSE,1,TRUE
54860,yes,FALSE,1,TRUE
96405,no,FALSE,1,TRUE
83897,yes,FALSE,1,TRUE
78409,yes,FALSE,1,TRUE
84864,no,TRUE,8,FALSE
28725,yes,FALSE,1,TRUE
72217,no,FALSE,1,TRUE
80549,yes,FALSE,1,TRUE
88170,yes,FALSE,1,TRUE
94510,no,FALSE,1,TRUE
20357,yes,FALSE,1,TRUE
31819,no,FALSE,1,TRUE
16648,no,FALSE,1,TRUE
28100,yes,FALSE,1,TRUE
62206,yes,FALSE,1,TRUE
42277,yes,FALSE,1,TRUE
54696,yes,FALSE,1,TRUE
26308,yes,FALSE,1,TRUE
20624,no,TRUE,6,FALSE
65213,yes,FALSE,1,TRUE
70113,yes,TRUE,12,FALSE
47230,yes,FALSE,1,TRUE
33651,no,FALSE,1,TRUE
72284,no,FALSE,1,TRUE
12824,no,FALSE,1,TRUE
22688,no,FALSE,1,TRUE
64790,yes,FALSE,1,TRUE
94219,no,TRUE,11,FALSE
78360,no,FALSE,1,TRUE
83776,yes,FALSE,1,TRUE
47738,yes,FALSE,1,TRUE
30377,yes,FALSE,1,TRUE
56612,yes,FALSE,1,TRUE
29161,no,FALSE,1,TRUE
93978,yes,FALSE,1,TRUE
15566,yes,FALSE,1,TRUE
59911,yes,FALSE,1,TRUE
49073,yes,TRUE,17,FALSE
47254,yes,FALSE,1,TRUE
19956,no,FALSE,1,TRUE
66046,yes,FALSE,1,TRUE
87549,yes,FALSE,1,TRUE
83728,no,FALSE,1,TRUE
21666,no,FALSE,1,TRUE
79412,yes,FALSE,1,TRUE
62831,no,FALSE,1,TRUE
18093,no,TRUE,7,FALSE
39751,yes,FALSE,1,TRUE
17585,yes,FALSE,1,TRUE
98423,yes,FALSE,1,TRUE
25471,no,FALSE,1,TRUE
78324,yes,FALSE,1,TRUE
41992,yes,FALSE,1,TRUE
17772,yes,FALSE,1,TRUE
45733,no,FALSE,1,TRUE
23337,yes,FALSE,1,TRUE
71742,yes,FALSE,1,TRUE
15468,yes,FALSE,1,TRUE
30661,yes,FALSE,1,TRUE
94612,yes,TRUE,8,FALSE
61893,yes,FALSE,1,TRUE
63562,yes,FALSE,1,TRUE
33443,no,FALSE,1,TRUE
36473,yes,FALSE,1,TRUE
44125,yes,FALSE,1,TRUE
28954,no,FALSE,1,TRUE
65489,no,FALSE,1,TRUE
74425,no,FALSE,1,TRUE
81900,yes,FALSE,1,TRUE
70838,yes,FALSE,1,TRUE
22368,yes,FALSE,1,TRUE
64012,no,FALSE,1,TRUE
47267,no,FALSE,1,TRUE
24947,no,FALSE,1,TRUE
56514,no,FALSE,1,TRUE
56123,no,FALSE,1,TRUE
38587,yes,FALSE,1,TRUE
12742,yes,FALSE,1,TRUE
23229,yes,FALSE,1,TRUE
83073,no,FALSE,1,TRUE
12037,no,FALSE,1,TRUE
67435,no,FALSE,1,TRUE
34525,no,FALSE,1,TRUE
80831,no,FALSE,1,TRUE
42011,no,FALSE,1,TRUE
84266,no,TRUE,9,FALSE
78165,yes,FALSE,1,TRUE
50935,yes,FALSE,1,TRUE
44962,yes,FALSE,1,TRUE
91183,no,FALSE,1,TRUE
73822,no,FALSE,1,TRUE
81083,yes,FALSE,1,TRUE
20265,no,FALSE,1,TRUE
63289,no,FALSE,1,TRUE
28099,yes,FALSE,1,TRUE
16873,yes,TRUE,6,FALSE
63271,no,FALSE,1,TRUE
79906,yes,FALSE,1,TRUE
62957,yes,FALSE,1,TRUE
82034,no,FALSE,1,TRUE
48532,no,FALSE,1,TRUE
99418,no,TRUE,9,FALSE
69324,no,FALSE,1,TRUE
23886,yes,FALSE,1,TRUE
83003,no,FALSE,1,TRUE
35679,no,FALSE,1,TRUE
89299,no,FALSE,1,TRUE
90455,yes,FALSE,1,TRUE
15296,yes,TRUE,6,FALSE
52528,yes,FALSE,1,TRUE
83169,no,FALSE,1,TRUE
65001,no,FALSE,1,TRUE
71418,yes,FALSE,1,TRUE
39377,yes,FALSE,1,TRUE
18521,no,FALSE,1,TRUE
12957,yes,FALSE,1,TRUE
66210,yes,FALSE,1,TRUE
90106,yes,FALSE,1,TRUE
27873,no,FALSE,1,TRUE
98588,yes,FALSE,1,TRUE
32486,yes,FALSE,1,TRUE
97875,no,FALSE,1,TRUE
15582,no,FALSE,1,TRUE
93061,no,FALSE,1,TRUE
64141,no,FALSE,1,TRUE
83170,no,FALSE,1,TRUE
56419,no,FALSE,1,TRUE
80492,yes,FALSE,1,TRUE
38180,yes,FALSE,1,TRUE
74513,no,FALSE,1,TRUE
39806,yes,FALSE,1,TRUE
39787,no,FALSE,1,TRUE
95631,no,TRUE,6,FALSE
18895,yes,FALSE,1,TRUE
34076,yes,FALSE,1,TRUE
76814,no,FALSE,1,TRUE
83813,yes,FALSE,1,TRUE
59633,no,FALSE,1,TRUE
61297,yes,FALSE,1,TRUE
72505,no,FALSE,1,TRUE
64020,no,FALSE,1,TRUE
23891,yes,FALSE,1,TRUE
78641,no,FALSE,1,TRUE
27267,yes,FALSE,1,TRUE
90984,no,FALSE,1,TRUE
70133,no,FALSE,1,TRUE
70027,no,FALSE,1,TRUE
80559,no,TRUE,11,FALSE
46340,no,FALSE,1,TRUE
18059,no,FALSE,1,TRUE
32518,yes,FALSE,1,TRUE
98261,no,FALSE,1,TRUE
27679,no,FALSE,1,TRUE
32378,no,FALSE,1,TRUE
12365,yes,FALSE,1,TRUE
19543,no,FALSE,1,TRUE
84822,yes,TRUE,9,FALSE
92138,no,FALSE,1,TRUE
31720,no,FALSE,1,TRUE
94436,yes,FALSE,1,TRUE
39342,no,FALSE,1,TRUE
96422,no,FALSE,1,TRUE
93111,yes,FALSE,1,TRUE
72218,yes,FALSE,1,TRUE
93989,yes,FALSE,1,TRUE
57583,yes,FALSE,1,TRUE
80238,no,TRUE,11,FALSE
64331,yes,FALSE,1,TRUE
47380,no,FALSE,1,TRUE
47161,yes,TRUE,3,FALSE
77147,no,FALSE,1,TRUE
53506,no,FALSE,1,TRUE
89151,no,FALSE,1,TRUE
25730,yes,FALSE,1,TRUE
91617,yes,FALSE,1,TRUE
60973,yes,FALSE,1,TRUE
48860,yes,FALSE,1,TRUE
18600,yes,FALSE,1,TRUE
91130,no,FALSE,1,TRUE
74580,yes,FALSE,1,TRUE
94237,no,FALSE,1,TRUE
72729,yes,FALSE,1,TRUE
57095,yes,FALSE,1,TRUE
86028,no,FALSE,1,TRUE
39048,no,FALSE,1,TRUE
71033,no,FALSE,1,TRUE
69203,no,FALSE,1,TRUE
98742,yes,FALSE,1,TRUE
16030,no,FALSE,1,TRUE
45899,no,FALSE,1,TRUE
66441,no,FALSE,1,TRUE
12393,yes,FALSE,1,TRUE
42377,yes,FALSE,1,TRUE
45888,yes,FALSE,1,TRUE
24670,no,FALSE,1,TRUE
80796,yes,FALSE,1,TRUE
70442,yes,FALSE,1,TRUE
95771,yes,FALSE,1,TRUE
15211,yes,FALSE,1,TRUE
80567,no,FALSE,1,TRUE
19085,yes,FALSE,1,TRUE
14480,yes,FALSE,1,TRUE
52344,no,FALSE,1,TRUE
75241,no,FALSE,1,TRUE
59390,no,FALSE,1,TRUE
15306,no,FALSE,1,TRUE
99677,no,FALSE,1,TRUE
42131,yes,FALSE,1,TRUE
95742,yes,FALSE,1,TRUE
30523,yes,FALSE,1,TRUE
10839,yes,FALSE,1,TRUE
56404,no,FALSE,1,TRUE
38179,yes,FALSE,1,TRUE
35044,no,FALSE,1,TRUE
25655,no,FALSE,1,TRUE
64781,yes,FALSE,1,TRUE
11203,no,FALSE,1,TRUE
53384,yes,FALSE,1,TRUE
65934,no,FALSE,1,TRUE
94227,no,FALSE,1,TRUE
37076,no,FALSE,1,TRUE
78968,no,FALSE,1,TRUE
65332,yes,FALSE,1,TRUE
30198,no,FALSE,1,TRUE
48176,yes,FALSE,1,TRUE
81565,no,TRUE,13,FALSE
60915,yes,FALSE,1,TRUE
31478,yes,FALSE,1,TRUE
78000,yes,FALSE,1,TRUE
58943,no,FALSE,1,TRUE
53277,no,TRUE,5,FALSE
45670,yes,FALSE,1,TRUE
70188,yes,FALSE,1,TRUE
55323,no,FALSE,1,TRUE
22709,no,FALSE,1,TRUE
53281,yes,FALSE,1,TRUE
97880,no,FALSE,1,TRUE
66636,yes,FALSE,1,TRUE
48432,no,FALSE,1,TRUE
26317,yes,FALSE,1,TRUE
82873,no,FALSE,1,TRUE
11701,no,FALSE,1,TRUE
23458,no,FALSE,1,TRUE
74196,yes,FALSE,1,TRUE
44034,yes,TRUE,13,FALSE
46420,no,FALSE,1,TRUE
88822,no,FALSE,1,TRUE
29763,yes,FALSE,1,TRUE
87417,yes,FALSE,1,TRUE
11739,yes,FALSE,1,TRUE
42675,yes,FALSE,1,TRUE
25071,yes,FALSE,1,TRUE
30424,yes,FALSE,1,TRUE
24993,no,FALSE,1,TRUE
99679,no,FALSE,1,TRUE
36951,yes,FALSE,1,TRUE
11797,yes,FALSE,1,TRUE
80662,no,FALSE,1,TRUE
90443,yes,FALSE,1,TRUE
59302,yes,FALSE,1,TRUE
27976,yes,FALSE,1,TRUE
49295,no,FALSE,1,TRUE
19643,yes,FALSE,1,TRUE
89748,no,FALSE,1,TRUE
23986,yes,FALSE,1,TRUE
93776,yes,FALSE,1,TRUE
26456,no,FALSE,1,TRUE
77380,yes,FALSE,1,TRUE
58112,yes,FALSE,1,TRUE
54782,no,FALSE,1,TRUE
36906,yes,FALSE,1,TRUE
27746,yes,FALSE,1,TRUE
51982,no,FALSE,1,TRUE
46962,yes,FALSE,1,TRUE
90427,no,FALSE,1,TRUE
71553,yes,FALSE,1,TRUE
40145,yes,FALSE,1,TRUE
65846,no,TRUE,5,FALSE
37889,yes,FALSE,1,TRUE
11144,no,FALSE,1,TRUE
18389,no,FALSE,1,TRUE
48415,yes,TRUE,11,FALSE
96671,yes,FALSE,1,TRUE
45317,no,FALSE,1,TRUE
29153,no,FALSE,1,TRUE
94980,yes,FALSE,1,TRUE
23034,yes,FALSE,1,TRUE
14337,no,FALSE,1,TRUE
28250,yes,FALSE,1,TRUE
23887,no,FALSE,1,TRUE
91493,no,FALSE,1,TRUE
74501,no,FALSE,1,TRUE
97611,no,TRUE,6,FALSE
34054,yes,FALSE,1,TRUE
44470,yes,FALSE,1,TRUE
35415,no,FALSE,1,TRUE
58167,yes,FALSE,1,TRUE
18787,yes,FALSE,1,TRUE
90835,yes,FALSE,1,TRUE
22091,no,FALSE,1,TRUE
65142,no,TRUE,11,FALSE
21501,yes,FALSE,1,TRUE
77943,yes,TRUE,7,FALSE
55082,no,FALSE,1,TRUE
57528,no,FALSE,1,TRUE
70384,yes,FALSE,1,TRUE
43428,yes,FALSE,1,TRUE
30244,yes,FALSE,1,TRUE
68113,no,FALSE,1,TRUE
13014,yes,FALSE,1,TRUE
83158,yes,FALSE,1,TRUE
95607,yes,FALSE,1,TRUE
56790,yes,FALSE,1,TRUE
56173,yes,FALSE,1,TRUE
14687,no,FALSE,1,TRUE
87440,yes,FALSE,1,TRUE
70708,yes,FALSE,1,TRUE
25086,yes,FALSE,1,TRUE
42623,no,FALSE,1,TRUE
82173,no,FALSE,1,TRUE
32998,no,FALSE,1,TRUE
85805,no,FALSE,1,TRUE
37260,yes,FALSE,1,TRUE
50450,no,FALSE,1,TRUE
20428,yes,FALSE,1,TRUE
45182,no,FALSE,1,TRUE
48691,yes,FALSE,1,TRUE
40571,yes,FALSE,1,TRUE
55376,yes,FALSE,1,TRUE
90692,no,FALSE,1,TRUE
70836,no,FALSE,1,TRUE
24850,no,FALSE,1,TRUE
23244,yes,FALSE,1,TRUE
85471,yes,FALSE,1,TRUE
98327,no,FALSE,1,TRUE
99423,yes,FALSE,1,TRUE
61230,yes,FALSE,1,TRUE
99183,yes,TRUE,9,FALSE
74262,no,FALSE,1,TRUE
42690,no,FALSE,1,TRUE
46235,yes,FALSE,1,TRUE
99264,yes,FALSE,1,TRUE
55443,yes,TRUE,14,FALSE
67634,no,FALSE,1,TRUE
73535,yes,FALSE,1,TRUE
50043,yes,FALSE,1,TRUE
24862,yes,FALSE,1,TRUE
88015,yes,FALSE,1,TRUE
53950,no,FALSE,1,TRUE
41370,yes,FALSE,1,TRUE
26554,yes,TRUE,15,FALSE
42034,no,FALSE,1,TRUE
28036,no,FALSE,1,TRUE
92506,yes,FALSE,1,TRUE
58774,no,FALSE,1,TRUE
21540,no,FALSE,1,TRUE
45920,no,FALSE,1,TRUE
50632,no,TRUE,7,FALSE
91149,yes,FALSE,1,TRUE
51836,no,TRUE,11,FALSE
58570,no,FALSE,1,TRUE
62906,no,FALSE,1,TRUE
64891,no,FALSE,1,TRUE
23137,yes,FALSE,1,TRUE
27599,yes,FALSE,1,TRUE
85767,no,FALSE,1,TRUE
49373,no,FALSE,1,TRUE
91217,yes,TRUE,4,FALSE
49853,yes,FALSE,1,TRUE
76384,yes,FALSE,1,TRUE
55282,no,FALSE,1,TRUE
82761,yes,FALSE,1,TRUE
44666,no,FALSE,1,TRUE
90101,no,FALSE,1,TRUE
99404,yes,FALSE,1,TRUE
